String
15916,3068,-268,537
"
"16760,1828,488,534
17172,360,0,543
15980,-1444,-296,541
15644,-2376,-80,538
18024,1300,-376,536
17080,2720,112,543
14772,2236,768,529
16236,3024,504,533
16944,2840,-236,527
16904,1568,-80,520
16408,1424,-4,524
17760,2292,84,515
14176,-1604,52,514
16516,-1244,292,512
16984,900,-120,510
16868,756,-352,506
16148,380,-8,502
16116,3104,440,504
16460,3644,620,503
15068,1684,736,499
"
"17488,1784,-80,505
17000,1460,220,504
15428,-2032,340,508
16040,-2400,256,512
18024,-616,-112,505
16736,1528,-52,512
15648,2796,244,508
17328,3476,1264,512
15756,2824,200,514
15852,1148,844,513
16096,2860,732,515
17496,2096,552,518
15704,804,348,522
16360,772,264,517
16612,384,420,519
15112,-2348,36,522
17648,-2192,-324,525
17644,828,-404,530
16116,2808,1044,526
14808,4016,1108,527
"
"16600,3780,1264,536
16456,2296,476,534
15864,1024,480,542
17308,-248,80,543
16512,-2188,-372,538
16548,-2960,296,547
16600,1332,520,538
15972,3656,1080,538
15644,3496,1008,532
17152,2968,836,537
15964,500,340,524
16052,-408,204,529
16976,-428,160,526
17908,1308,-532,522
16012,640,168,520
15068,1152,832,513
17424,1628,116,509
16552,-576,-60,508
16544,828,92,505
16316,4020,604,498
"
"15948,3768,544,503
15460,1440,336,500
16308,2188,368,502
17388,2304,-112,505
16312,-748,-296,504
17628,-880,-800,508
16968,-756,-288,507
14700,892,548,505
16800,3744,408,511
17412,4532,216,514
15900,2720,-260,515
16220,1972,200,514
17088,2344,276,515
16168,1332,-360,517
16580,1688,156,519
15708,1180,124,514
16168,-1692,-4,515
16528,-1480,-236,521
17668,-116,-608,521
15944,-180,224,526
"
"16268,2664,216,528
17064,6060,372,527
15524,4044,112,529
16124,156,860,537
17012,-2304,-116,532
17968,-928,-800,543
16416,-3316,-360,539
16424,-3104,520,538
15116,-2164,464,540
16056,1584,892,536
17340,3812,536,532
17040,2564,200,536
15916,-1620,760,528
15740,-588,-236,526
16772,920,320,527
15564,-348,-116,520
18004,-740,-116,521
17184,-1580,-468,517
14984,-2520,580,515
14840,-2280,720,505
"
"19020,2812,288,505
16216,2604,-108,508
15588,4200,1144,503
15400,4688,1292,503
16208,-12,688,503
16668,-516,-188,507
18028,1632,-272,503
16700,1704,392,504
15568,748,540,509
16300,2144,296,506
16096,1552,836,505
15760,3288,212,509
18760,4088,-288,510
15768,1828,-284,515
15556,1376,1196,515
15048,4452,264,515
17880,1896,312,517
15444,-972,-36,519
18108,-356,112,518
14812,-1228,116,523
"
"16260,-500,1072,520
16648,3180,528,521
17816,5400,776,526
15016,3844,940,525
16792,1908,644,530
15756,-2496,256,538
16900,-3628,4,527
17296,-504,-272,532
17568,1564,224,535
15716,920,992,533
16188,1308,776,542
15400,-308,544,537
15228,-1176,584,534
18672,2432,-688,533
17740,2064,-4,528
14464,-708,576,529
16304,-760,480,526
15992,1104,372,519
16576,1244,-220,520
18028,936,232,515
"
"15876,68,216,513
14704,-892,680,508
16312,1300,84,509
18320,2688,-400,501
16268,-404,-564,498
16076,-928,-404,498
16704,-716,572,499
16152,-320,-72,503
16692,1716,552,503
16120,4292,284,506
17232,3704,1068,508
14408,-616,188,506
16416,-1692,268,504
16644,-1688,-600,507
17276,-2812,-440,507
16924,-1712,-988,505
17864,-280,380,512
14488,812,984,515
16004,2668,780,513
16308,692,560,523
"
"16560,-948,-336,516
17580,44,-456,522
17168,-876,24,523
14972,-284,684,523
16304,780,-60,527
17132,-316,316,527
14964,-904,68,526
17456,1044,180,529
16584,1148,512,530
15976,560,580,541
16448,3744,312,537
15900,4292,-92,535
17368,2424,332,550
15984,1212,-668,540
17788,1572,-200,535
14788,288,192,532
16496,1496,-40,544
17696,3660,-32,528
15736,3128,436,530
14992,2752,948,524
"
"16544,3704,496,526
16900,2964,116,524
16160,3464,356,516
17080,3744,180,513
15380,-1396,740,515
16100,-2980,468,508
17768,408,-408,502
16856,1512,304,500
15592,12,420,504
17724,1292,632,500
16268,3780,964,505
15000,1372,1096,504
16416,1300,428,507
17304,-468,356,510
15488,-1608,-40,509
17960,-432,580,512
15872,-192,140,514
15200,-796,1060,508
16984,1440,-268,514
16240,1204,116,512
"
"17244,940,580,514
16140,2128,-500,521
16720,2996,544,517
14608,2248,916,525
17704,2888,576,523
15656,1208,-348,521
16824,-1980,1052,520
16740,168,-520,526
17948,1488,-220,526
14680,1696,1132,535
15856,3624,952,532
17044,4988,40,538
16644,4340,172,531
16532,1064,324,533
16676,-1044,-404,544
16616,-2748,-92,539
16208,400,204,538
15448,2696,-1036,534
17380,584,-1916,530
17060,1188,764,533
"
"16512,1328,4116,527
11516,-828,-116,523
17968,-1168,-1912,528
20092,1216,620,520
16624,1876,1576,518
13420,1108,-228,514
16632,-1556,-504,517
18552,-516,748,503
17216,2892,840,503
15080,3132,-780,507
15968,-1472,200,498
17312,-820,944,505
16280,3756,-388,502
15752,2736,-1472,507
17184,-876,236,504
17024,-2344,316,504
14320,420,-464,509
16296,4560,84,506
17536,3644,612,508
16212,-504,712,513
"
"14828,2020,104,513
17156,1464,572,511
16732,236,692,514
17028,1304,-52,516
16104,936,-880,517
16976,-3452,772,516
16356,-3736,640,518
17720,400,-1092,523
16808,712,124,524
15884,1208,1364,524
17020,2876,740,528
14396,484,492,525
15752,-504,604,528
17596,-1644,28,535
16908,-3332,-136,532
15320,-2768,-548,537
16956,-240,1044,534
15336,1196,1328,539
15704,1864,148,536
17364,1120,-260,546
"
"16584,-1728,380,533
16772,-1040,184,539
16724,764,-288,533
16380,1084,320,529
16540,-380,312,526
16968,564,224,522
16748,1404,68,517
15416,2488,1096,523
16968,4556,1396,514
14784,3744,376,514
16516,3544,816,507
16612,2376,0,504
16320,-1820,-108,499
15688,-3088,-920,503
18764,-1512,-896,502
16108,100,-312,502
16136,3356,848,500
15772,6292,280,499
16664,3440,848,502
15720,1040,576,507
"
"17196,1628,-276,512
16108,-968,236,509
15756,-2276,64,507
18344,560,408,512
15276,432,616,514
15112,936,1044,513
16960,-556,444,517
17608,-1208,188,514
16540,456,-440,515
17128,3332,916,515
16464,2072,592,518
15844,1164,60,518
17020,2192,484,528
15372,-1120,-236,522
16684,-2576,-96,529
17540,48,-1152,533
16956,472,-12,531
14116,444,888,529
15728,3040,764,534
16220,3304,-152,536
"
"15924,2596,568,545
16776,2288,504,538
16488,140,-480,545
16620,-1636,256,536
16548,356,-156,530
17680,1932,384,533
15772,92,484,528
16620,680,404,527
16620,1256,256,520
16284,2920,172,529
16912,2840,232,518
16888,580,100,517
15828,-1596,976,509
15280,-492,248,510
17008,-548,-300,504
16396,-824,16,503
16308,672,-124,502
16368,2756,864,504
15592,1112,724,507
15940,432,-52,505
"
"17260,604,276,511
16344,-1892,-352,505
16232,-1144,320,508
17496,1176,56,509
17052,2208,272,511
15660,1936,300,513
16564,2620,596,512
16448,-220,488,512
16340,1368,-84,512
17340,3448,264,517
16304,3580,168,528
14912,1096,880,521
16756,500,-384,521
17208,-2384,-104,525
16508,-248,-88,520
16608,2384,-160,532
16628,1432,684,529
14544,888,504,537
16852,2388,736,542
16244,2024,352,536
"
"17652,1776,-164,540
17148,-136,-128,532
15544,-1580,508,558
15148,584,684,538
17120,1312,244,538
16652,-700,468,534
16880,-152,36,539
16528,-612,164,533
15468,-1424,988,531
16636,2964,112,525
16976,4280,372,525
16396,972,732,526
15772,-1848,168,525
17108,-1736,344,519
16936,20,-28,516
16624,3224,396,511
16796,5192,452,506
15148,1300,940,506
15024,3264,596,508
17316,3732,-88,499
"
"17500,1328,-608,504
17092,-400,-448,503
15684,688,-32,503
14700,2240,552,505
15592,4436,164,507
18984,4552,-552,510
17044,1596,152,512
15176,2000,884,506
16096,2600,760,516
15940,1144,516,512
17148,2432,44,513
16408,1400,360,515
15552,-1704,848,518
16564,-1684,-288,516
18916,-68,-164,525
15460,880,348,520
15768,2288,764,523
16564,816,600,522
16084,-2404,168,527
16976,-2120,-164,529
"
"17316,-1584,-116,526
16312,-1564,-148,529
16640,-252,776,543
15592,1000,1060,530
15664,1464,796,541
16088,1924,320,540
17332,-424,-108,535
16780,-1536,232,533
16544,-1192,32,534
15748,-568,-288,534
16776,724,-92,538
17016,1076,-288,527
17144,324,-8,527
15208,768,428,521
16920,3012,652,524
16620,3836,-160,521
15512,2184,456,515
16808,1932,-104,511
15952,-2108,120,512
16496,-1252,152,501
"
"16652,1464,-1252,495
17844,1832,916,499
14692,1156,520,499
16160,1992,532,501
16144,2580,616,502
16592,1196,-388,506
18100,2724,-788,505
16864,152,368,509
14628,-1624,100,508
16832,-664,212,509
16996,-1268,264,510
16320,-956,-436,515
16508,-592,260,513
16508,-592,260,513
15232,-1452,612,514
17464,1640,676,513
17112,3436,48,518
15916,2876,860,521
15920,-8,1072,518
16104,-3076,308,525
"
"16992,-5248,-240,526
16344,-268,-28,526
18308,4464,136,527
15504,1368,-28,534
16304,340,1068,532
15316,640,-172,530
16904,900,460,534
16816,2344,-244,544
17496,1704,-828,542
15068,-984,928,537
14756,1212,800,538
17820,5004,-152,544
16816,2296,-24,532
15696,1524,228,534
15880,760,632,529
15484,552,684,527
17288,3060,-344,524
18004,3032,252,522
15824,-1180,256,519
15236,-3348,216,516
"
"17352,-2068,-80,511
17248,52,-436,506
17468,2508,124,502
16788,4156,1036,498
15864,1844,1696,505
14364,-340,1296,501
15672,516,548,504
17796,-2632,-536,503
17296,-4436,-468,503
16932,-2944,336,504
14612,-1388,124,505
15948,440,1108,507
16624,1752,-40,505
18376,304,-156,514
14492,-1348,772,510
16500,648,408,512
16972,224,-144,513
17088,592,-272,519
16816,1908,-152,522
15580,-1120,1196,518
"
"15168,-1956,896,527
17464,2700,-696,524
17484,3712,188,527
15024,3596,592,529
17272,3504,644,528
15436,600,180,532
15952,1700,0,538
18424,4116,-952,535
16816,1780,64,539
15564,2080,-116,540
16604,6684,440,543
15856,3468,564,541
16060,2624,-428,545
17360,3664,-144,535
15364,2636,72,543
15768,2456,100,531
17040,2444,-80,533
14880,-1208,-424,530
16424,-1116,76,528
17064,-268,-76,522
"
"17732,392,-80,526
15716,1452,652,518
17060,4476,1652,515
15300,3876,724,513
16608,1548,760,506
17248,-200,144,503
17440,-2616,276,502
16256,-1524,668,502
17088,580,-120,504
15404,-1076,-24,501
16028,724,864,503
16716,1824,-520,504
16640,-548,-284,505
16948,-724,508,511
17140,3660,-372,512
14648,3140,1024,512
15056,832,772,511
17236,-1444,240,511
16692,-2004,-436,511
16712,176,-204,520
"
"16116,-1168,228,514
16208,-500,612,520
17228,2196,160,518
16072,3624,1048,520
15012,2192,1648,525
17032,444,-4,521
18620,-132,-200,526
16520,-472,120,527
15616,2192,812,530
15676,1560,744,536
16756,-2032,-524,536
17104,-1324,-420,537
17008,812,132,539
15584,860,524,537
16512,2364,352,543
16316,2592,28,538
15368,256,916,535
14864,-360,284,533
17668,-468,-104,529
17056,-420,-504,529
"
"17488,2228,160,531
14928,-536,580,521
15024,-592,1100,524
17352,1036,-412,519
17828,-340,-8,511
16200,-1360,372,516
16972,896,0,508
15992,2488,736,505
16612,4684,940,507
16864,4036,500,500
15420,-836,540,499
16252,-372,-60,503
17264,2172,-392,502
16636,552,-36,502
16300,100,-52,507
15772,52,-260,507
15312,-784,408,506
16072,512,-476,509
17912,1152,-536,508
16540,752,88,509
"
"15756,2952,412,513
16404,3852,1444,518
15356,-228,292,512
17132,-1424,-136,512
17176,-1716,-604,523
16548,-2376,668,523
16440,360,472,527
16648,2120,384,523
15492,1584,736,524
17124,4712,668,530
16824,2136,48,528
16308,-824,196,528
16736,28,-544,535
16908,-444,-16,532
15344,72,16,543
16876,1708,-708,534
16972,1200,220,540
15072,272,412,542
16924,4956,-164,536
16164,4748,624,536
"
"16132,3676,684,542
16148,2148,480,531
15960,-1292,396,530
16636,-2732,-52,525
17484,-848,-672,523
16480,-144,84,523
16340,1172,596,515
17764,2428,348,515
16324,1928,876,509
15712,464,920,509
16564,1620,656,501
16988,-884,364,502
16184,-820,264,500
16252,-756,752,504
16036,-2224,300,501
14968,-2412,-312,501
18284,-396,52,505
15932,-1728,336,502
16296,1356,488,506
15044,3004,664,509
"
"15552,780,852,506
17064,-360,-92,509
17972,-2632,-132,509
17028,-2032,16,509
15460,476,896,513
15884,1208,580,512
16700,2820,496,520
17488,4092,252,519
16496,1624,864,514
15572,1420,228,523
17408,2388,-108,525
17052,188,-324,525
16092,148,540,533
15352,2592,540,526
15136,1704,40,532
17180,1452,-248,529
18276,2720,-960,534
15996,3532,-616,533
15100,4104,472,530
16276,4224,264,541
"
"16052,288,628,550
16236,-408,152,535
16444,304,-444,536
16744,-384,844,530
17224,1396,1164,534
15900,2468,-728,526
16676,2192,968,524
15488,1808,404,520
17788,1172,252,524
15980,-1888,-104,517
17880,988,468,515
16080,1656,232,511
14344,728,1220,501
16772,1356,532,505
17484,-240,-392,500
16880,176,296,501
15588,2648,224,502
15804,2480,240,501
16480,1836,508,500
16468,248,-68,505
"
"14948,-3656,228,507
15984,-712,308,511
18860,2020,-468,509
16908,1864,-620,509
15928,184,876,512
15436,572,1304,512
16008,820,460,518
16956,1148,228,516
17112,-452,368,517
17400,-588,176,518
16016,-972,704,519
15944,2236,500,521
16408,228,388,524
16164,-2448,-24,519
17188,-796,-304,525
17128,508,-332,524
16216,1788,548,527
16024,2912,528,530
15852,-192,-40,531
15524,-3116,160,534
"
"17860,-1000,-572,547
16800,-1840,-272,541
15236,1084,364,543
17000,5024,776,535
15476,2736,472,533
15816,844,724,530
16940,4,620,527
16572,-816,-312,525
17096,-904,-292,531
17332,1160,92,522
15240,980,300,520
15980,3396,420,516
17772,2748,196,520
16388,-1024,-880,517
16976,-368,288,507
16200,2484,84,504
16532,1844,536,507
16012,2548,412,498
16172,2356,312,503
15192,396,608,503
"
"15964,-648,-188,502
17536,-1252,-364,504
16612,-1092,-248,505
16740,3128,332,507
15232,960,368,508
16804,-420,360,505
17556,84,-396,505
16716,-844,52,508
16576,928,1120,510
16608,3392,588,513
15244,-336,-20,516
17076,188,752,519
17556,2220,100,518
16516,1840,404,516
14812,2732,556,523
16524,1324,636,518
15372,-1036,-284,523
17080,-264,212,525
16656,1660,-372,523
16592,2260,-48,528
"
"16948,3524,-420,539
16436,4280,-68,528
15244,3076,688,542
16356,4360,604,531
16972,756,148,548
16740,-2400,-336,540
16344,-1128,276,534
16180,1512,292,535
15552,2580,596,529
17176,2668,728,530
16300,1188,-100,531
16696,-1500,960,526
15752,-1664,128,525
17644,-152,64,521
16924,260,420,520
16184,164,232,514
14780,-1784,632,513
16260,-1672,344,504
18612,940,-664,501
17400,-576,-104,497
"
"14928,-1188,1468,498
14748,308,720,505
15864,-528,84,501
17880,-456,-92,501
17656,752,-176,502
15324,-2224,720,504
15100,-240,500,506
16884,2004,-352,508
17580,2460,-132,505
16688,2536,280,507
16040,1728,300,508
15652,-1136,252,512
17440,1324,-440,512
17244,2112,-532,512
15888,884,384,516
15544,3544,572,515
16428,1608,-192,522
16860,-356,-136,518
16728,1800,-164,518
17312,4332,348,524
"
"14756,2628,664,522
16048,1268,544,534
16340,-536,-260,530
17088,-1752,-208,529
17108,-828,-536,538
16084,-2328,316,537
17464,520,92,533
16136,2008,384,543
15564,2108,888,530
16108,3516,876,539
16928,2948,212,533
16636,-2092,756,530
16168,-2708,600,530
16220,-1540,-208,527
15644,-1068,-200,521
17524,1392,-460,518
17080,396,-228,517
15808,-1132,432,519
16080,2412,348,517
16632,5572,448,508
"
"17184,3928,860,505
16908,840,736,501
15768,-336,304,500
15248,312,632,501
16564,3164,20,499
17068,3148,-756,497
16560,680,28,503
16336,-132,292,501
15508,-436,-196,507
16724,-588,748,508
16492,1812,-456,510
17172,3252,804,510
14976,264,1372,511
16600,2116,632,509
17060,2428,4,517
16408,-1332,96,515
16868,-1408,-280,514
17168,-860,564,519
16124,-1668,896,519
15304,40,436,522
"
"16276,-100,624,529
16632,-476,-92,522
17464,-104,-156,521
16304,-1204,684,525
16136,160,536,535
16096,2048,88,534
16072,812,-472,534
18324,292,148,534
16252,-68,188,535
16268,-928,432,546
14648,-508,68,543
16912,1608,196,538
16580,3360,-152,541
16552,2848,736,533
16320,2060,304,533
16132,128,64,533
16156,660,-272,523
16716,3532,0,527
15920,1396,-88,523
17152,1324,244,514
"
"16444,2804,-612,518
16708,2780,-128,513
16204,3116,364,510
16736,3980,-40,510
15928,2344,524,506
16268,2276,700,499
16596,3612,-316,506
15616,60,44,503
16264,-936,-88,504
17000,-172,-220,504
16824,1964,204,504
15776,5056,-44,507
15584,3664,880,509
16604,1312,608,508
17184,672,-328,512
17316,-232,544,510
16184,340,840,514
15896,1564,-60,514
15708,64,8,517
16956,-1460,204,516
"
"16472,-1048,-24,517
17156,1704,432,518
15912,1432,656,522
16056,2048,548,523
16816,3548,664,522
16468,3128,1196,520
15276,-644,500,527
16336,-2400,96,527
17524,-3608,-280,541
17312,-2036,-1232,531
16440,1356,8,540
16056,2452,796,534
16520,2988,600,536
15060,612,788,543
16348,-1008,1312,541
17368,1616,248,533
16588,-596,968,531
15396,-1616,708,531
15280,-884,-468,525
16452,-1572,-124,524
"
"17712,-584,-572,524
17488,-376,-324,519
16820,448,884,520
15380,1004,1208,514
15728,1912,644,514
17352,2092,608,507
17024,1400,372,504
16468,-1480,520,497
16024,-1532,56,506
16616,892,-488,502
16348,2420,-528,502
16692,852,64,501
16052,-516,380,503
15720,-1184,-56,503
16808,1184,44,509
16996,5344,172,508
16112,2288,76,504
15872,-228,860,509
15748,-216,192,508
16776,-12,-732,510
"
"16828,-208,-276,513
18028,128,-536,517
17344,2956,-88,513
15104,2664,1436,519
15100,1876,612,523
16184,-352,312,523
17228,-2836,-4,520
17948,-776,-456,519
15780,-712,420,521
16236,608,448,530
15804,2624,-280,529
16312,944,-36,531
17280,-104,684,535
16328,-560,160,531
17528,-320,228,534
15540,-272,680,539
15144,40,60,533
16784,1596,380,541
16132,36,-240,532
18240,1284,-232,528
"
"15636,760,-92,532
16380,3052,336,528
15560,2660,576,525
17112,936,876,523
17024,-380,276,516
15644,816,4,520
16672,-12,440,513
16596,2336,-396,512
17036,3396,-40,508
16516,1876,680,497
15656,3148,448,495
16572,3380,268,498
15672,-628,524,500
17064,-824,-12,501
16160,-488,4,505
16120,116,728,503
16040,2672,-460,505
16900,2788,-200,509
16204,-744,440,512
17056,-1252,-20,508
"
"16712,336,916,517
16664,1284,1128,508
15376,1056,528,515
16208,-504,852,514
17252,-2164,80,515
17088,1052,4,517
15764,1468,520,521
15828,104,188,518
16556,116,-56,527
17092,-300,232,527
16772,812,256,529
16452,1428,820,526
16496,1132,236,529
14912,-396,360,532
15968,-88,-96,533
17388,1140,128,535
16556,872,-384,550
17272,1968,384,543
15128,1068,284,539
15920,-616,372,538
"
"17140,3868,-28,541
17224,3368,716,533
15824,892,408,532
15748,-2016,472,528
16164,-2848,-640,536
17028,-868,-52,521
16668,3684,-460,524
18312,4776,456,522
14760,944,208,515
16488,1188,844,513
15532,-240,568,510
18184,528,584,506
16656,1500,260,506
15112,444,780,496
15556,944,-132,508
15824,1056,-696,501
17860,-340,-592,498
17372,524,-352,505
16564,904,148,502
15396,800,628,509
"
"15504,2624,836,510
16576,3488,724,508
16300,556,356,510
17448,-1228,456,508
16716,-848,-212,510
15976,1780,-156,516
16564,4512,144,518
16288,4396,308,518
16184,1324,412,522
16428,860,564,513
16788,920,-40,523
16348,-1512,372,524
15708,480,224,521
16248,2844,64,525
16568,2792,-224,525
16792,2396,-308,527
16116,1668,8,539
15908,-328,444,529
17356,2040,108,540
17200,736,828,534
"
"16204,-340,628,540
14616,1040,1008,541
15072,172,-220,538
18568,-532,104,536
17192,252,-376,543
17548,1028,212,525
14264,52,776,535
15668,4,824,527
17260,644,-188,522
17660,76,968,518
16860,-848,432,517
14952,-392,436,512
15500,-460,8,512
16852,1312,-192,504
17644,2836,-884,505
17016,-1168,428,507
14596,-1068,916,500
15816,928,880,507
16440,1000,68,504
18532,1632,200,501
"
"15756,-1612,312,502
14940,-4096,660,503
16576,548,-60,508
16844,-52,-532,508
18868,524,-336,507
15936,2584,972,511
16624,2104,1068,512
15952,2032,564,518
14524,-708,64,515
17680,-2696,684,515
16100,-708,-408,517
17400,-1096,-488,516
15640,308,48,517
15432,1628,244,522
16428,1880,-728,523
16912,788,720,522
17312,80,632,531
16568,292,536,526
16128,1412,248,535
16324,1192,256,527
"
"15744,-424,544,529
17396,2076,520,536
16532,1752,-344,533
15960,540,-44,537
16220,1748,808,547
15912,3528,140,534
17444,3864,396,535
15792,1004,1108,531
16468,-156,-160,528
14904,852,48,532
16504,2560,-80,523
18368,4908,-772,523
16436,2968,-76,527
16376,684,180,515
15364,1828,20,521
16912,2596,676,510
16824,912,512,506
16592,96,616,499
16040,360,1032,499
14980,1668,164,502
"
"16500,2944,-244,499
16428,1096,-136,503
17540,-1084,-148,504
16512,-860,-200,506
16492,492,532,500
15572,-20,340,504
16564,-408,516,508
16836,-1812,172,509
17092,-2468,432,514
16588,-816,428,508
15348,420,368,511
15948,996,324,518
16836,1144,604,512
17700,-152,572,514
16680,-548,1044,517
16108,-108,724,520
14812,-540,228,522
16596,-2464,388,526
17208,-2060,-476,525
16600,-772,-432,529
"
"16920,1864,264,529
15508,1868,-404,533
15688,516,-16,533
17028,-252,484,533
18064,3320,632,536
16372,2516,524,550
15404,744,812,533
15004,-580,384,541
16696,-2800,-272,532
17212,-332,-680,537
17340,4080,-724,534
15920,5504,-116,527
15288,3328,204,527
16112,1216,440,531
17296,-820,200,520
17576,224,380,520
16488,1592,464,515
15164,328,-252,515
15612,-716,24,514
16452,920,-960,510
"
"18288,1820,-576,504
16608,1384,84,504
15800,1496,896,501
14356,92,956,503
16108,-752,936,504
17612,1908,488,507
17452,688,284,502
16192,-1708,400,506
14720,-1020,-420,508
16968,-28,-352,510
17076,3216,-668,509
17244,4212,-272,509
15580,1628,588,511
15636,-808,1284,513
16852,-428,424,517
16916,1040,504,515
17424,3328,636,520
15684,4144,140,525
15236,3472,440,531
16292,424,-464,525
"
"16292,424,-464,531
16552,436,-656,530
16660,352,-124,530
16764,508,288,531
16368,2840,456,530
16212,4160,788,538
15776,2544,368,549
16872,1172,464,532
16908,1120,280,546
16648,-1068,12,543
16504,-1044,456,536
16240,2428,-284,540
15616,3796,76,537
16556,2592,284,533
16520,1052,332,531
16680,-4936,844,526
16780,-2768,516,529
15372,764,716,525
16400,2540,320,518
16508,2352,4,518
"
"16888,1744,-308,516
15988,-1664,544,508
16492,-912,216,506
16808,-404,-20,513
17000,-1012,648,500
16932,-268,264,503
15448,1024,876,501
15288,1220,416,502
16200,2332,-320,503
17688,2792,-228,502
17652,756,-56,506
15780,660,92,507
15476,1532,896,509
15732,1524,268,507
16096,-544,-176,506
16688,-3876,88,511
17492,-756,-596,513
17360,4800,-512,514
15196,5548,16,516
15560,3512,400,514
"
"16736,236,256,514
17252,-708,660,523
16480,-1164,372,524
16728,-200,780,531
15120,-952,-32,528
16216,-2344,-348,528
16948,-1184,-600,530
16828,1848,-20,542
16488,1956,96,534
16784,1792,504,533
14920,500,980,535
17452,-868,996,542
16968,660,876,537
16608,-68,896,536
16480,-2188,552,533
15392,-2600,-628,541
17176,-692,-464,529
17572,2420,-892,529
16832,5628,-508,524
14812,2768,992,527
"
"14540,-1856,392,525
16820,-1656,724,516
17672,636,740,513
17880,636,664,515
15352,2592,604,505
15676,372,104,504
16036,-540,-456,500
16792,1376,-576,501
17396,2348,-512,503
17104,1680,340,502
15936,2188,644,505
15080,1588,1488,507
16804,1092,1340,503
16952,464,480,504
16540,-1452,232,510
16628,-1840,-12,510
16068,624,-628,513
15928,1908,-236,518
16444,832,-876,512
17140,152,488,516
"
"16024,-1128,640,513
17088,576,1416,513
16424,512,1252,520
15000,-552,1376,520
16696,-1888,600,519
17676,1332,180,520
17472,932,-36,526
15696,-280,-384,532
15244,532,-316,541
16444,600,-104,532
16904,-824,-24,542
16612,1228,188,538
16308,1072,1200,544
16344,580,292,545
16236,984,140,540
17064,400,560,540
17384,2764,-76,546
16012,4300,132,530
15912,3884,160,541
15556,1148,-136,532
"
"16892,628,304,528
16200,-192,104,526
17196,-404,128,520
15720,564,-188,521
15648,288,-188,521
16612,1244,4,512
17324,3152,-532,514
17328,2964,256,510
16600,2016,720,502
15116,2400,-44,507
15708,436,1212,506
17820,436,312,504
16980,-72,424,506
15808,-1580,388,504
15952,660,100,512
16432,5068,-740,516
17264,5048,-140,508
16076,4788,-212,510
15560,3520,292,513
15600,1520,768,512
"
"16492,420,-128,515
17780,864,208,511
17256,2312,-12,513
15724,4412,-352,512
15668,4836,-284,518
15800,3344,56,528
16952,1688,-476,520
16768,1084,36,522
16520,728,832,526
16228,3332,652,525
15920,3340,936,534
16060,808,976,533
16768,-1716,372,532
17612,-1556,-136,541
15828,-2448,268,538
17492,-504,-160,538
14224,-472,120,537
16424,-2544,-380,539
17080,-724,412,538
17404,652,608,538
"
"16756,-1772,1484,532
16308,-3132,1332,534
15480,-2336,892,530
16820,-2160,612,527
17964,-1392,-280,526
16484,-1052,716,517
16084,-2860,-276,519
15400,-1556,492,517
15108,-476,-288,514
18788,140,56,511
16640,1780,556,503
15868,-1820,552,509
15268,-2476,980,496
15376,636,444,501
19284,2416,124,499
17400,4184,-132,501
15988,3848,820,506
15064,2872,-144,510
15772,2520,-164,507
17300,612,-756,509
"
"17068,-1992,-188,510
15828,-924,-40,507
16116,3368,-360,514
15624,3208,-80,515
16408,2824,-100,517
16520,2424,-132,516
17132,344,600,516
16144,2484,812,520
15804,3668,460,517
16648,20,788,517
16328,-1060,108,520
16764,-1144,188,525
16760,-1632,-212,522
16728,-44,-100,535
15608,888,-712,534
16404,976,-232,538
17600,2996,108,538
15660,240,292,532
16416,-1184,860,542
16116,-1948,424,541
"
"17196,-528,924,540
17192,48,272,543
17696,3924,648,534
15856,4708,-392,535
14812,564,348,530
15688,-384,-568,536
17644,496,-80,523
17680,780,-160,523
16128,1028,332,523
14432,1032,628,522
15552,1408,276,519
17888,2256,-128,515
17704,2268,-8,511
15708,1744,352,508
15336,2744,304,500
16616,3636,320,505
17272,1604,528,504
17076,-1044,808,504
14844,-1100,504,509
16192,-1932,332,509
"
"16580,1680,104,503
15972,2396,-932,512
17808,-80,472,509
16600,2716,-560,509
16576,2148,940,508
15520,-984,608,511
15880,-1336,1128,520
17328,-1288,616,519
16964,-1600,376,516
16012,-748,164,519
15796,-1628,-204,521
16408,-992,280,524
17056,772,-748,521
16772,1804,-132,525
16748,1864,608,529
14996,1964,980,526
16024,-884,1280,530
16224,-3700,892,534
17116,-2908,588,535
17708,-940,-816,539
"
"16248,1600,-188,542
16712,3024,-712,538
15160,1600,-688,540
16284,16,-172,537
16956,868,152,538
16976,752,724,543
15860,-232,1164,527
14788,80,1164,535
16600,824,668,530
17592,1624,-216,523
18072,1760,-336,521
16248,1380,-560,519
16232,248,-188,517
15824,3188,-536,521
16240,3320,256,509
16628,1912,376,505
15772,-68,640,482
16220,-2532,848,473
16540,-2492,-16,477
17680,1632,428,471
"
"17300,1300,-820,471
16460,744,-416,470
14700,-332,-300,472
15932,-2708,364,475
16684,-2492,792,478
17348,-284,536,488
16576,-548,736,487
14412,-2736,804,481
16756,-2964,680,482
17384,-488,436,490
17796,-2332,-112,487
16456,-3976,12,492
15924,-2972,-124,485
16088,-2572,404,491
16872,-3280,-92,487
15632,-1280,516,493
17880,-652,92,494
15496,-1324,1100,494
16016,-2756,228,493
16688,-4456,1348,496
"
"16792,-2880,-32,498
17168,-1452,420,500
16852,-2268,-136,501
15460,-4192,-68,500
15732,-11416,-600,501
16184,-17936,-120,499
15444,-25164,92,511
14596,-28568,56,516
13028,-26920,472,515
